TxFinish,Amount,Type,Service,Category
2023-10-19 13:12:18,15000,Deposit,Lycamobile,Airtime
2023-10-19 13:13:15,1000,Deposit,Airtel Internet,Internet
2023-10-19 13:14:15,1000,Deposit,MTN Mobile Internet,Internet
2023-10-19 13:28:11,3000,Deposit,UMEME Yaka,Utilities
2023-10-19 13:29:29,62650,Deposit,URA,Taxes
2023-10-19 13:31:30,1000,Deposit,MTN Mobile Internet,Internet
2023-10-19 13:32:15,2000,Deposit,Airtel Money,Mobile Money
2023-10-19 13:42:22,1000,Deposit,Airtel Internet,Internet
2023-10-19 13:45:09,1000,Deposit,MTN Mobile Internet,Internet
2023-10-19 13:55:48,4000,Withdraw,Airtel Money,Mobile Money
2023-10-19 13:59:34,5000,Deposit,UMEME Yaka,Utilities
2023-10-19 14:00:49,5000,Deposit,UMEME Yaka,Utilities
2023-10-19 14:08:16,14000,Withdraw,Airtel Money,Mobile Money
2023-10-19 14:11:09,30000,Deposit,Airtel Money,Mobile Money
2023-10-19 14:17:02,54000,Deposit,MTN Mobile Money,Mobile Money
2023-10-19 14:21:19,35000,Withdraw,Airtel Money,Mobile Money
2023-10-19 14:25:11,1000,Deposit,MTN Mobile Money,Mobile Money
2023-10-19 14:26:39,40000,Withdraw,Airtel Money,Mobile Money
2023-10-19 14:40:26,2000,Deposit,Airtel Internet,Internet
2023-10-19 14:47:06,60000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-19 14:49:36,5000,Deposit,UMEME Yaka,Utilities
2023-10-19 14:54:24,1000,Deposit,Airtel Uganda,Airtime
2023-10-19 14:55:24,1000,Deposit,Airtel Money,Mobile Money
2023-10-19 15:11:10,1000,Deposit,MTN Mobile Internet,Internet
2023-10-19 15:22:11,2000,Deposit,MTN Uganda,Airtime
2023-10-19 15:24:22,20000,Withdraw,Airtel Money,Mobile Money
2023-10-19 15:26:00,500000,Deposit,MTN Mobile Money,Mobile Money
2023-10-19 15:30:18,1300,Deposit,Airtel Uganda,Airtime
2023-10-19 15:31:22,20000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-19 15:35:22,1000,Deposit,MTN Mobile Internet,Internet
2023-10-19 15:37:59,5000,Deposit,Airtel Money,Mobile Money
2023-10-19 15:38:54,1000,Deposit,Airtel Internet,Internet
2023-10-19 15:39:50,10000,Deposit,UMEME Yaka,Utilities
2023-10-19 15:40:30,1000,Deposit,MTN Uganda,Airtime
2023-10-19 15:41:41,1000,Deposit,MTN Uganda,Airtime
2023-10-19 15:43:05,12000,Withdraw,Airtel Money,Mobile Money
2023-10-19 15:50:13,195000,Withdraw,Airtel Money,Mobile Money
2023-10-19 15:53:20,5000,Deposit,Airtel Internet,Internet
2023-10-19 15:54:49,50000,Deposit,Airtel Money,Mobile Money
2023-10-19 15:59:24,48000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-19 16:00:57,1000,Deposit,MTN Mobile Internet,Internet
2023-10-19 16:03:02,2000,Deposit,MTN Uganda,Airtime
2023-10-19 16:05:35,7000,Deposit,Airtel Money,Mobile Money
2023-10-19 16:07:42,164000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-19 16:09:11,10000,Deposit,MTN Mobile Money,Mobile Money
2023-10-19 16:10:31,123500,Deposit,SIMBATV,Internet
2023-10-19 16:13:56,1000,Deposit,UMEME Yaka,Utilities
2023-10-19 16:23:05,2000,Deposit,Airtel Internet,Internet
2023-10-19 16:29:33,63000,Withdraw,Airtel Money,Mobile Money
2023-10-19 16:39:31,3000,Deposit,UMEME Yaka,Utilities
2023-10-19 16:52:05,10000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-19 17:02:36,10000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-19 17:11:20,2000,Deposit,MTN Mobile Money,Mobile Money
2023-10-19 17:12:29,23450,Deposit,MOGO,Loans
2023-10-19 17:14:28,5000,Deposit,MTN Mobile Money,Mobile Money
2023-10-19 17:15:32,1000,Deposit,MTN Uganda,Airtime
2023-10-19 17:16:14,1000,Deposit,Airtel Uganda,Airtime
2023-10-19 17:21:10,1000,Deposit,Airtel Money,Mobile Money
2023-10-19 17:24:27,40000,Deposit,Airtel Money,Mobile Money
2023-10-19 17:27:26,84000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-19 17:29:17,1000,Deposit,MTN Mobile Internet,Internet
2023-10-19 17:30:23,1000,Deposit,MTN Mobile Internet,Internet
2023-10-19 17:33:53,1000,Deposit,MTN Mobile Internet,Internet
2023-10-19 17:34:27,2000,Deposit,Airtel Uganda,Airtime
2023-10-19 17:37:39,21000,Deposit,MTN Mobile Money,Mobile Money
2023-10-19 17:42:18,15000,Deposit,Lycamobile,Airtime
2023-10-19 17:44:21,15700,Deposit,GOtv,TV
2023-10-19 17:51:25,40000,Withdraw,Airtel Money,Mobile Money
2023-10-19 18:00:59,500,Deposit,Airtel Uganda,Airtime
2023-10-19 18:02:20,5000,Deposit,UMEME Yaka,Utilities
2023-10-19 18:03:17,30000,Deposit,UMEME Yaka,Utilities
2023-10-19 18:08:57,10000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-19 18:13:02,130000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-19 18:16:08,1000,Deposit,Airtel Uganda,Airtime
2023-10-19 18:17:00,2000,Deposit,UMEME Yaka,Utilities
2023-10-19 18:22:04,4300,Deposit,StarTimes TV,TV
2023-10-19 18:26:21,5000,Deposit,UMEME Yaka,Utilities
2023-10-19 18:30:22,5000,Deposit,UMEME Yaka,Utilities
2023-10-19 18:31:44,1000,Deposit,Airtel Internet,Internet
2023-10-19 18:32:31,15000,Deposit,Lycamobile,Airtime
2023-10-19 18:34:15,1000,Deposit,Airtel Money,Mobile Money
2023-10-19 18:35:09,2000,Deposit,UMEME Yaka,Utilities
2023-10-19 18:37:21,10000,Deposit,UMEME Yaka,Utilities
2023-10-19 18:39:36,500,Deposit,Airtel Uganda,Airtime
2023-10-19 18:41:02,1000,Deposit,Airtel Uganda,Airtime
2023-10-19 18:44:16,180000,Withdraw,Airtel Money,Mobile Money
2023-10-19 18:46:22,21000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-19 18:48:00,6000,Deposit,UMEME Yaka,Utilities
2023-10-19 18:54:16,440000,Withdraw,Airtel Money,Mobile Money
2023-10-19 19:00:33,1005000,Deposit,MTN Mobile Money,Mobile Money
2023-10-19 19:02:35,15000,Withdraw,Airtel Money,Mobile Money
2023-10-19 19:03:23,15000,Deposit,Lycamobile,Airtime
2023-10-19 19:05:18,3000,Deposit,Airtel Money,Mobile Money
2023-10-19 19:07:45,1500,Deposit,Airtel Money,Mobile Money
2023-10-19 19:11:42,55000,Deposit,MTN Mobile Money,Mobile Money
2023-10-19 19:13:14,15000,Deposit,Lycamobile,Airtime
2023-10-19 19:14:05,1000,Deposit,Airtel Internet,Internet
2023-10-19 19:15:15,1000,Deposit,Airtel Uganda,Airtime
2023-10-19 19:17:40,1000,Deposit,MTN Mobile Internet,Internet
2023-10-19 19:19:52,3000,Deposit,MTN Mobile Money,Mobile Money
2023-10-19 19:24:57,2000,Deposit,Airtel Internet,Internet
2023-10-19 19:26:20,5000,Deposit,UMEME Yaka,Utilities
2023-10-19 19:28:12,17000,Withdraw,Airtel Money,Mobile Money
2023-10-19 19:29:30,1000,Deposit,UMEME Yaka,Utilities
2023-10-19 19:31:11,10000,Deposit,MTN Mobile Money,Mobile Money
2023-10-19 19:32:11,10000,Deposit,Airtel Money,Mobile Money
2023-10-19 19:33:15,3300,Deposit,StarTimes TV,TV
2023-10-19 19:34:03,5000,Deposit,Airtel Uganda,Airtime
2023-10-19 19:34:49,6000,Deposit,MTN Mobile Money,Mobile Money
2023-10-19 19:39:11,32000,Deposit,Airtel Money,Mobile Money
2023-10-19 19:39:58,1000,Deposit,Airtel Internet,Internet
2023-10-19 19:41:10,4000,Deposit,UMEME Yaka,Utilities
2023-10-19 19:42:13,125000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-19 19:43:31,5000,Deposit,UMEME Yaka,Utilities
2023-10-19 19:44:31,1000,Deposit,MTN Uganda,Airtime
2023-10-19 19:45:27,500,Deposit,MTN Uganda,Airtime
2023-10-19 19:46:24,1000,Deposit,Airtel Money,Mobile Money
2023-10-19 19:49:07,50000,Withdraw,Airtel Money,Mobile Money
2023-10-19 19:50:05,100000,Deposit,MTN Mobile Money,Mobile Money
2023-10-19 19:56:56,20000,Deposit,UMEME Yaka,Utilities
2023-10-19 19:57:56,6000,Deposit,UMEME Yaka,Utilities
2023-10-19 19:59:33,1000,Deposit,MTN Mobile Internet,Internet
2023-10-19 20:00:15,1000,Deposit,MTN Mobile Internet,Internet
2023-10-19 20:02:39,1000,Deposit,MTN Mobile Internet,Internet
2023-10-19 20:04:04,10000,Deposit,UMEME Yaka,Utilities
2023-10-19 20:05:08,10000,Deposit,UMEME Yaka,Utilities
2023-10-19 20:08:02,2000,Deposit,MTN Mobile Internet,Internet
2023-10-19 20:10:02,1000,Deposit,Airtel Internet,Internet
2023-10-19 20:10:44,1000,Deposit,MTN Mobile Internet,Internet
2023-10-19 20:15:05,3000,Deposit,MTN Mobile Money,Mobile Money
2023-10-19 20:16:20,120000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-19 20:19:17,2000,Deposit,Airtel Money,Mobile Money
2023-10-19 20:27:43,30000,Withdraw,Airtel Money,Mobile Money
2023-10-19 20:29:00,253950,Deposit,URA,Taxes
2023-10-19 20:30:03,500,Deposit,MTN Uganda,Airtime
2023-10-19 20:35:30,1500,Deposit,Lycamobile,Airtime
2023-10-19 20:37:08,4300,Deposit,StarTimes TV,TV
2023-10-19 20:38:08,4500,Deposit,MTN Mobile Money,Mobile Money
2023-10-19 20:39:44,20000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-19 20:40:22,195000,Withdraw,Airtel Money,Mobile Money
2023-10-19 20:42:11,4300,Deposit,StarTimes TV,TV
2023-10-19 20:42:56,15000,Deposit,Lycamobile,Airtime
2023-10-19 20:43:50,10000,Deposit,UMEME Yaka,Utilities
2023-10-19 20:44:56,10000,Withdraw,Airtel Money,Mobile Money
2023-10-19 20:46:00,7000,Deposit,Airtel Money,Mobile Money
2023-10-19 20:46:48,1000,Deposit,MTN Mobile Money,Mobile Money
2023-10-19 20:49:27,2000,Deposit,UMEME Yaka,Utilities
2023-10-19 20:59:17,1000,Deposit,Airtel Uganda,Airtime
2023-10-19 21:01:50,10000,Deposit,Airtel Money,Mobile Money
2023-10-19 21:03:18,5000,Deposit,Airtel Money,Mobile Money
2023-10-19 21:04:03,2000,Deposit,Airtel Internet,Internet
2023-10-19 21:09:39,5000,Deposit,Airtel Internet,Internet
2023-10-19 21:10:24,20000,Deposit,MTN Mobile Money,Mobile Money
2023-10-19 21:11:26,1000,Deposit,Airtel Uganda,Airtime
2023-10-19 21:13:08,14400,Deposit,StarTimes TV,TV
2023-10-19 21:15:39,1000,Deposit,UMEME Yaka,Utilities
2023-10-19 21:16:33,15000,Deposit,Lycamobile,Airtime
2023-10-19 21:18:52,50000,Deposit,UMEME Yaka,Utilities
2023-10-19 21:19:28,2000,Deposit,MTN Uganda,Airtime
2023-10-19 21:20:19,10000,Deposit,UMEME Yaka,Utilities
2023-10-19 21:22:08,5000,Deposit,UMEME Yaka,Utilities
2023-10-19 21:26:46,500,Deposit,MTN Mobile Internet,Internet
2023-10-19 21:28:01,1000,Deposit,Airtel Money,Mobile Money
2023-10-19 21:30:13,90600,Deposit,MOGO,Loans
2023-10-19 21:31:13,3000,Deposit,MTN Mobile Money,Mobile Money
2023-10-19 21:32:01,5000,Deposit,Airtel Money,Mobile Money
2023-10-19 21:34:17,2500,Deposit,Airtel Uganda,Airtime
2023-10-19 21:37:48,2000,Deposit,MTN Mobile Money,Mobile Money
2023-10-19 21:44:20,500,Deposit,MTN Mobile Internet,Internet
2023-10-19 21:44:58,1000,Deposit,Airtel Internet,Internet
2023-10-19 21:46:20,5000,Deposit,UMEME Yaka,Utilities
2023-10-19 21:48:40,5000,Withdraw,Airtel Money,Mobile Money
2023-10-19 21:52:14,29000,Withdraw,Airtel Money,Mobile Money
2023-10-19 21:54:34,4000,Withdraw,Airtel Money,Mobile Money
2023-10-19 21:56:24,75650,Deposit,Tugende,Loans
2023-10-19 21:58:11,10000,Withdraw,Airtel Money,Mobile Money
2023-10-19 21:59:54,100000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-19 22:01:17,3000,Deposit,MTN Mobile Money,Mobile Money
2023-10-19 22:02:45,40000,Deposit,Airtel Money,Mobile Money
2023-10-19 22:04:29,19000,Withdraw,Airtel Money,Mobile Money
2023-10-19 22:05:30,2000,Deposit,MTN Mobile Money,Mobile Money
2023-10-19 22:06:27,500000,Withdraw,Airtel Money,Mobile Money
2023-10-20 07:24:25,110000,Deposit,MTN Mobile Money,Mobile Money
2023-10-20 07:27:54,60000,Deposit,Airtel Money,Mobile Money
2023-10-20 07:33:00,47000,Withdraw,Airtel Money,Mobile Money
2023-10-20 07:37:12,5000,Deposit,UMEME Yaka,Utilities
2023-10-20 08:00:52,7500,Withdraw,Airtel Money,Mobile Money
2023-10-20 08:04:19,55000,Withdraw,Airtel Money,Mobile Money
2023-10-20 08:06:05,50000,Deposit,MTN Mobile Money,Mobile Money
2023-10-20 08:13:01,204000,Deposit,Airtel Money,Mobile Money
2023-10-20 08:13:55,1000,Deposit,Airtel Internet,Internet
2023-10-20 08:14:29,1000,Deposit,Airtel Money,Mobile Money
2023-10-20 08:15:36,7000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-20 08:20:41,52000,Deposit,MTN Mobile Money,Mobile Money
2023-10-20 08:21:47,25000,Deposit,Airtel Uganda,Airtime
2023-10-20 08:28:37,10000,Deposit,UMEME Yaka,Utilities
2023-10-20 08:30:06,1000,Deposit,Airtel Uganda,Airtime
2023-10-20 08:32:42,1000,Deposit,Airtel Uganda,Airtime
2023-10-20 08:34:09,1000,Deposit,Airtel Internet,Internet
2023-10-20 08:35:04,1000,Deposit,Airtel Money,Mobile Money
2023-10-20 08:36:04,6000,Deposit,Airtel Internet,Internet
2023-10-20 08:37:00,1000,Deposit,Airtel Internet,Internet
2023-10-20 08:41:26,30000,Withdraw,Airtel Money,Mobile Money
2023-10-20 08:45:36,1000,Deposit,Airtel Money,Mobile Money
2023-10-20 08:46:25,3000,Deposit,Airtel Money,Mobile Money
2023-10-20 08:49:04,100000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-20 08:50:33,1000,Deposit,MTN Mobile Internet,Internet
2023-10-20 08:51:15,1000,Deposit,MTN Mobile Internet,Internet
2023-10-20 08:52:08,20000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-20 08:55:44,2000,Deposit,MTN Mobile Internet,Internet
2023-10-20 09:40:41,30000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-20 09:43:04,20000,Withdraw,Airtel Money,Mobile Money
2023-10-20 10:07:30,3000,Deposit,UMEME Yaka,Utilities
2023-10-20 10:21:22,40000,Deposit,Airtel Money,Mobile Money
2023-10-20 10:22:48,1000,Deposit,Airtel Internet,Internet
2023-10-20 10:25:17,300000,Withdraw,Airtel Money,Mobile Money
2023-10-20 10:32:09,500,Deposit,MTN Mobile Internet,Internet
2023-10-20 10:34:57,1000,Deposit,MTN Uganda,Airtime
2023-10-20 10:36:45,10500,Deposit,MTN Mobile Money,Mobile Money
2023-10-20 10:37:26,1000,Deposit,Airtel Uganda,Airtime
2023-10-20 10:44:40,1000,Deposit,Airtel Internet,Internet
2023-10-20 11:09:58,2000,Deposit,UMEME Yaka,Utilities
2023-10-20 11:10:45,1000,Deposit,Airtel Money,Mobile Money
2023-10-20 11:11:28,2000,Deposit,Airtel Money,Mobile Money
2023-10-20 11:18:21,5000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-20 11:34:56,23000,Withdraw,Airtel Money,Mobile Money
2023-10-20 11:37:52,150000,Deposit,MTN Mobile Money,Mobile Money
2023-10-20 11:40:29,10000,Deposit,Airtel Uganda,Airtime
2023-10-20 11:57:14,10000,Deposit,UMEME Yaka,Utilities
2023-10-20 12:01:20,20000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-20 12:02:39,500,Deposit,Airtel Internet,Internet
2023-10-20 12:04:10,3000,Deposit,MTN Mobile Money,Mobile Money
2023-10-20 12:05:03,10000,Deposit,UMEME Yaka,Utilities
2023-10-20 12:13:18,20000,Deposit,UMEME Yaka,Utilities
2023-10-20 12:16:04,2000,Deposit,MTN Uganda,Airtime
2023-10-20 12:17:04,60000,Deposit,MTN Mobile Money,Mobile Money
2023-10-20 12:18:24,5000,Deposit,UMEME Yaka,Utilities
2023-10-20 12:30:55,3000,Deposit,MTN Mobile Money,Mobile Money
2023-10-20 12:32:07,2000,Deposit,Airtel Money,Mobile Money
2023-10-20 12:37:48,1000,Deposit,Airtel Uganda,Airtime
2023-10-20 12:44:41,10000,Deposit,Airtel Money,Mobile Money
2023-10-20 12:48:48,27000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-20 12:49:52,12000,Deposit,MTN Mobile Money,Mobile Money
2023-10-20 12:52:14,24000,Deposit,Airtel Money,Mobile Money
2023-10-20 13:09:40,35000,Deposit,MTN Mobile Money,Mobile Money
2023-10-20 13:16:33,1000,Deposit,MTN Mobile Internet,Internet
2023-10-20 13:20:05,50000,Withdraw,Airtel Money,Mobile Money
2023-10-20 13:22:09,2000,Deposit,UMEME Yaka,Utilities
2023-10-20 13:23:07,30000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-20 13:24:00,16000,Withdraw,Airtel Money,Mobile Money
2023-10-20 13:24:48,5000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-20 13:25:30,10000,Deposit,Airtel Money,Mobile Money
2023-10-20 13:26:38,10000,Deposit,UMEME Yaka,Utilities
2023-10-20 13:31:19,100000,Deposit,Airtel Money,Mobile Money
2023-10-20 13:35:18,10000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-20 13:36:32,500,Deposit,MTN Mobile Internet,Internet
2023-10-20 13:37:44,500,Deposit,Airtel Internet,Internet
2023-10-20 13:39:23,11000,Deposit,MTN Mobile Money,Mobile Money
2023-10-20 13:49:04,5000,Deposit,Airtel Uganda,Airtime
2023-10-20 13:49:56,2000,Deposit,Airtel Uganda,Airtime
2023-10-20 13:51:24,2000,Deposit,Airtel Internet,Internet
2023-10-20 13:52:57,1000,Deposit,MTN Mobile Internet,Internet
2023-10-20 13:54:00,500,Deposit,MTN Mobile Internet,Internet
2023-10-20 13:57:22,15000,Deposit,Lycamobile,Airtime
2023-10-20 13:58:22,12000,Withdraw,Airtel Money,Mobile Money
2023-10-20 14:00:29,10000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-20 14:01:46,11000,Deposit,Airtel Money,Mobile Money
2023-10-20 14:04:02,100600,Deposit,MOGO,Loans
2023-10-20 14:05:30,8000,Withdraw,Airtel Money,Mobile Money
2023-10-20 14:12:14,36000,Withdraw,Airtel Money,Mobile Money
2023-10-20 14:13:20,5000,Deposit,Airtel Money,Mobile Money
2023-10-20 14:18:52,50000,Deposit,Airtel Money,Mobile Money
2023-10-20 14:28:10,35000,Withdraw,Airtel Money,Mobile Money
2023-10-20 14:30:29,20000,Withdraw,Airtel Money,Mobile Money
2023-10-20 14:32:29,20000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-20 14:37:08,1000,Deposit,MTN Mobile Internet,Internet
2023-10-20 14:39:40,30000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-20 14:42:27,1000,Deposit,Airtel Uganda,Airtime
2023-10-20 14:52:31,13000,Deposit,MTN Mobile Money,Mobile Money
2023-10-20 14:53:13,1000,Deposit,Airtel Internet,Internet
2023-10-20 14:54:08,38500,Withdraw,Airtel Money,Mobile Money
2023-10-20 14:57:05,1000,Deposit,Airtel Internet,Internet
2023-10-20 14:58:56,4300,Deposit,StarTimes TV,TV
2023-10-20 15:04:31,2000,Deposit,MTN Uganda,Airtime
2023-10-20 15:07:15,10000,Deposit,MTN Mobile Money,Mobile Money
2023-10-20 15:10:00,1000,Deposit,Airtel Uganda,Airtime
2023-10-20 15:11:19,2000,Deposit,Airtel Internet,Internet
2023-10-20 15:21:34,10500,Withdraw,Airtel Money,Mobile Money
2023-10-20 15:22:21,1000,Deposit,MTN Mobile Internet,Internet
2023-10-20 15:24:07,1000,Deposit,Airtel Internet,Internet
2023-10-20 15:32:27,20000,Withdraw,Airtel Money,Mobile Money
2023-10-20 15:52:26,2000,Deposit,Airtel Internet,Internet
2023-10-20 15:59:52,5000,Deposit,MTN Mobile Internet,Internet
2023-10-20 16:01:16,5000,Deposit,Airtel Money,Mobile Money
2023-10-20 16:05:26,500,Deposit,MTN Uganda,Airtime
2023-10-20 16:14:16,25000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-20 16:19:35,65000,Withdraw,Airtel Money,Mobile Money
2023-10-20 16:23:25,4000,Withdraw,Airtel Money,Mobile Money
2023-10-20 16:28:36,10000,Deposit,UMEME Yaka,Utilities
2023-10-20 16:33:15,1000,Deposit,Airtel Internet,Internet
2023-10-20 16:35:41,7000,Deposit,Airtel Money,Mobile Money
2023-10-20 16:36:51,5000,Deposit,MTN Mobile Internet,Internet
2023-10-20 16:43:28,500,Deposit,MTN Mobile Internet,Internet
2023-10-20 16:45:12,100000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-20 16:47:24,5000,Deposit,UMEME Yaka,Utilities
2023-10-20 16:57:26,29000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-20 16:58:06,1000,Deposit,Airtel Internet,Internet
2023-10-20 16:58:39,2000,Deposit,Airtel Uganda,Airtime
2023-10-20 17:02:47,1000,Deposit,Airtel Internet,Internet
2023-10-20 17:09:28,2000,Deposit,MTN Mobile Money,Mobile Money
2023-10-20 17:11:36,13000,Deposit,MTN Mobile Money,Mobile Money
2023-10-20 17:24:47,500,Deposit,Airtel Internet,Internet
2023-10-20 17:39:53,10000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-20 17:48:49,500,Deposit,Airtel Uganda,Airtime
2023-10-20 17:52:02,11000,Withdraw,Airtel Money,Mobile Money
2023-10-20 17:53:36,1000,Deposit,Airtel Money,Mobile Money
2023-10-20 18:10:41,10000,Deposit,UMEME Yaka,Utilities
2023-10-20 18:12:04,100000,Deposit,Airtel Money,Mobile Money
2023-10-20 18:15:47,4300,Deposit,StarTimes TV,TV
2023-10-20 18:26:22,1000,Deposit,Airtel Internet,Internet
2023-10-20 18:27:21,14000,Withdraw,Airtel Money,Mobile Money
2023-10-20 18:30:52,25450,Deposit,MOGO,Loans
2023-10-20 18:47:47,3000,Deposit,UMEME Yaka,Utilities
2023-10-20 18:49:01,1000,Deposit,MTN Mobile Money,Mobile Money
2023-10-20 18:57:47,20000,Deposit,UMEME Yaka,Utilities
2023-10-20 19:01:57,30000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-20 19:03:36,10000,Withdraw,Airtel Money,Mobile Money
2023-10-20 19:10:09,600000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-20 19:13:43,160000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-20 19:15:30,5000,Deposit,Airtel Money,Mobile Money
2023-10-20 19:19:31,5000,Deposit,Airtel Money,Mobile Money
2023-10-20 19:21:24,2000,Deposit,Airtel Uganda,Airtime
2023-10-20 19:23:35,1000,Deposit,MTN Uganda,Airtime
2023-10-20 19:26:05,4300,Deposit,StarTimes TV,TV
2023-10-20 19:28:52,6000,Deposit,UMEME Yaka,Utilities
2023-10-20 19:29:39,10000,Deposit,Airtel Money,Mobile Money
2023-10-20 19:36:11,12000,Deposit,Airtel Money,Mobile Money
2023-10-20 19:37:20,1000,Deposit,Airtel Internet,Internet
2023-10-20 19:38:37,7000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-20 19:43:21,1000,Deposit,Airtel Uganda,Airtime
2023-10-20 19:44:01,1000,Deposit,MTN Mobile Money,Mobile Money
2023-10-20 19:45:47,4300,Deposit,StarTimes TV,TV
2023-10-20 19:47:08,5000,Deposit,UMEME Yaka,Utilities
2023-10-20 19:47:44,1000,Deposit,Airtel Internet,Internet
2023-10-20 19:48:17,8000,Deposit,Lycamobile,Airtime
2023-10-20 19:50:21,1000,Deposit,Airtel Internet,Internet
2023-10-20 19:53:20,5000,Deposit,UMEME Yaka,Utilities
2023-10-20 19:54:49,600000,Withdraw,Airtel Money,Mobile Money
2023-10-20 19:58:03,98472,Deposit,National Water,Utilities
2023-10-20 19:58:44,50000,Deposit,MTN Mobile Money,Mobile Money
2023-10-20 19:59:41,1000,Deposit,MTN Mobile Internet,Internet
2023-10-20 20:01:52,360000,Deposit,MTN Mobile Money,Mobile Money
2023-10-20 20:02:29,6500,Deposit,Airtel Money,Mobile Money
2023-10-20 20:03:16,2000,Deposit,Airtel Uganda,Airtime
2023-10-20 20:05:41,20000,Withdraw,Airtel Money,Mobile Money
2023-10-20 20:06:12,15000,Deposit,Lycamobile,Airtime
2023-10-20 20:06:53,45000,Deposit,Airtel Money,Mobile Money
2023-10-20 20:07:34,500,Deposit,MTN Uganda,Airtime
2023-10-20 20:08:37,60000,Deposit,UMEME Yaka,Utilities
2023-10-20 20:10:08,1000,Deposit,Airtel Internet,Internet
2023-10-20 20:13:30,15000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-20 20:14:19,12000,Deposit,MTN Mobile Money,Mobile Money
2023-10-20 20:14:55,1000,Deposit,Airtel Internet,Internet
2023-10-20 20:15:33,1000,Deposit,MTN Uganda,Airtime
2023-10-20 20:16:12,13000,Deposit,Airtel Money,Mobile Money
2023-10-20 20:17:09,14000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-20 20:17:49,500,Deposit,MTN Uganda,Airtime
2023-10-20 20:18:13,500,Deposit,Airtel Uganda,Airtime
2023-10-20 20:18:50,15000,Deposit,Lycamobile,Airtime
2023-10-20 20:19:50,2000,Deposit,MTN Uganda,Airtime
2023-10-20 20:22:36,30450,Deposit,MOGO,Loans
2023-10-20 20:24:04,16000,Deposit,Airtel Money,Mobile Money
2023-10-20 20:24:41,5000,Deposit,MTN Mobile Money,Mobile Money
